"id","equip_id","equip_type","equip_name","equip_field","guksa_name","up_down","link_equip_id","link_equip_type","link_equip_name","link_equip_field","link_guksa_name","link_name","cable_aroot","cable_broot"
414,당사도(목포)_MDM-0101-03_CTR-8540-11G-(//1/2),CTR,당사도(목포)_MDM-0101-03_CTR-8540-11G-(//1/2),MW,당사R3,up,송공_MDM-0104-02_CTR-8540-11G-(//1/2),CTR,송공_MDM-0104-02_CTR-8540-11G-(//1/2),MW,송공R1,당사R3-송공R1-MW-85C2V1,"","
"
460,당사도(완도)_당사R2:통합형-0101-01_IP-20N-11G-(1/2),IP-20,당사도(완도)_당사R2:통합형-0101-01_IP-20N-11G-(1/2),MW,당사R2,up,노화중_Nohwado-Dangsado-20n_IP-20N-11G-(1/2),IP-20,노화중_Nohwado-Dangsado-20n_IP-20N-11G-(1/2),MW,노화R1,노화R1-당사R2-MW-20N#01,"","
"
459,당사도(완도)_당사R2:통합형-0101-01_IP-20N-11G-(1/2),IP-20,당사도(완도)_당사R2:통합형-0101-01_IP-20N-11G-(1/2),MW,당사R2,up,노화중_노화R1:통합형-0305-05_IP-20C-11G-(1/2),IP-20,노화중_노화R1:통합형-0305-05_IP-20C-11G-(1/2),MW,노화R1,노화R1-당사R2-MW-10G_01,"","
"
360,대두라도_Dura-Hwatae-8540_CTR-8540-11G-(//1/2/3/4),CTR,대두라도_Dura-Hwatae-8540_CTR-8540-11G-(//1/2/3/4),MW,두라R1,up,화태_Hwatae-Dura-8540_CTR-8540-11G-(//1/2/3/4),CTR,화태_Hwatae-Dura-8540_CTR-8540-11G-(//1/2/3/4),MW,화태R2,두라R1-화태R2-MW-MDM001,"","
"
361,대두라도_Dura-Hwatae-8540_CTR-8540-11G-(//1/2/3/4),CTR,대두라도_Dura-Hwatae-8540_CTR-8540-11G-(//1/2/3/4),MW,두라R1,up,화태_Hwatae-Sodura_CTR-8312-11G-(1),CTR,화태_Hwatae-Sodura_CTR-8312-11G-(1),MW,화태R2,두라R1-화태R2-MW-CTR,"","
"
362,대두라도_Dura-Hwatae-8540_CTR-8540-11G-(//1/2/3/4),CTR,대두라도_Dura-Hwatae-8540_CTR-8540-11G-(//1/2/3/4),MW,두라R1,up,화태_Hwatae-Sodura_CTR-8312-11G-(1),CTR,화태_Hwatae-Sodura_CTR-8312-11G-(1),MW,화태R2,두라R1-화태R2-MW-CTR,"","
"
415,대둔도_통합형-0103-01_IP-20N-D-11G-(1/2/3//4),IP-20,대둔도_통합형-0103-01_IP-20N-D-11G-(1/2/3//4),MW,대둔R1,down,다물도_통합형-0102-02_IP-20N-D-11G-(1/2/3//4),IP-20,다물도_통합형-0102-02_IP-20N-D-11G-(1/2/3//4),MW,다물R1,다물R1-대둔R1-G1-20N1V1,"","
"
149,대둔중-MSPP-0215-01-01_해남0804-01-4-P2,MSPP,대둔중-MSPP-0215-01-01_해남0804-01-4-P2,전송,대둔중,up,해남-MSPP-L-0804-01-01-#1,MSPP,해남-MSPP-L-0804-01-01-#1,전송,해남,대둔중-해남-10-L001,"해남-화산R3-FO-0004(3,4)|현산R1-화산R3-FO-0004(45,46)|월송R2-현산R1-FO-0001(11,12)|대둔중-월송R2-FO-0001(45,46)","해남-충리R1-FO-0004(063,064)|북일R1-충리R1-FO-0003(005,006)|북일R1-북평R1-FO-0004(021,022)|북평R1-월송R2-FO-0002(023,024)|대둔중-월송R2-FO-0001(015,016)"""
470,대마도_통합형-0101-01_IP-20N-11G-(1/2/3/4),IP-20,대마도_통합형-0101-01_IP-20N-11G-(1/2/3/4),MW,대마R2,up,상조도_통합형-0202-02_IP-20N-11G-(1/2/3/4),IP-20,상조도_통합형-0202-02_IP-20N-11G-(1/2/3/4),MW,상조R1,대마R2-상조R1-MW-20N1V1,"","
"
489,대마도_통합형-0101-01_IP-20N-11G-(1/2/3/4),IP-20,대마도_통합형-0101-01_IP-20N-11G-(1/2/3/4),MW,대마R2,up,상조도_통합형-0202-02_IP-20N-11G-(1/2/3/4),IP-20,상조도_통합형-0202-02_IP-20N-11G-(1/2/3/4),MW,상조R1,대마R2-상조R1-MW-20N1V1,"","
"
416,대야도_MDM-0101-01_CTR-8312-11G-(1/2),CTR,대야도_MDM-0101-01_CTR-8312-11G-(1/2),MW,대야R1,up,도초중_MDM-0101-02_CTR-8312-11G-(1/2),CTR,도초중_MDM-0101-02_CTR-8312-11G-(1/2),MW,도초중,도초중-대야R1-MW-001,"","
"
451,덕우도_덕우R2:통합형-0102-01_IP-20N-8G-(1/2),IP-20,덕우도_덕우R2:통합형-0102-01_IP-20N-8G-(1/2),MW,덕우R2,up,완도중_완도중-초완도 CTR-8312_CTR-8312-8G-(1),CTR,완도중_완도중-초완도 CTR-8312_CTR-8312-8G-(1),MW,완도중,완도중-덕우R2-MW-000001,"","
"
452,덕우도_덕우R2:통합형-0102-01_IP-20N-8G-(1/2),IP-20,덕우도_덕우R2:통합형-0102-01_IP-20N-8G-(1/2),MW,덕우R2,up,완도중_완도중:통합형-0410-04_IP-20N-8G-(1/2),IP-20,완도중_완도중:통합형-0410-04_IP-20N-8G-(1/2),MW,완도중,완도중-덕우R2-10-20N1_1,"","
"
228,도초중_CDM-0103_CDM-SMR-6GU-(1/P/2/3),CDM,도초중_CDM-0103_CDM-SMR-6GU-(1/P/2/3),MW,도초중,up,양을중_CDM-0402_CDM-SMR-6GU-(1/P/2/3),CDM,양을중_CDM-0402_CDM-SMR-6GU-(1/P/2/3),MW,양을중,양을중-도초중-MW-000021,"","
"
229,도초중_CDM-0104_CDM-SMR-8G-(1/P/2/3),CDM,도초중_CDM-0104_CDM-SMR-8G-(1/P/2/3),MW,도초중,down,하의도_CDM-0102_CDM-SMR-8G-(1/P/2/3),CDM,하의도_CDM-0102_CDM-SMR-8G-(1/P/2/3),MW,하의R2,도초중-하의R2-MW-000001,"","
"
230,도초중_CDM-0105_CDM-SMR-6GL-(1/P/2/3),CDM,도초중_CDM-0105_CDM-SMR-6GL-(1/P/2/3),MW,도초중,down,흑산도_CDM-0301_CDM-SMR-6GL-(1/P/2/3),CDM,흑산도_CDM-0301_CDM-SMR-6GL-(1/P/2/3),MW,흑산R1,도초중-흑산R1-MW-000021,"","
"
231,도초중_CDM-0106_CDM-SMR-6GU-(1/P/2),CDM,도초중_CDM-0106_CDM-SMR-6GU-(1/P/2),MW,도초중,down,흑산도_CDM-0302_CDM-SMR-6GU-(1/P/2),CDM,흑산도_CDM-0302_CDM-SMR-6GU-(1/P/2),MW,흑산R1,도초중-흑산R1-MW-000031,"","
"
245,도초중_CDM-0302_CDM-SMR-IP-8G-(1/2),CDM,도초중_CDM-0302_CDM-SMR-IP-8G-(1/2),MW,도초중,down,하의도_CDM-0104_CDM-SMR-IP-8G-(1/2),CDM,하의도_CDM-0104_CDM-SMR-IP-8G-(1/2),MW,하의R2,도초중-하의R2-MW-IP,"","
"
232,도초중_CDM-0309_CDM-SMR-6GL-(1/P/2/3),CDM,도초중_CDM-0309_CDM-SMR-6GL-(1/P/2/3),MW,도초중,up,진도중_CDM-0104_CDM-SMR-6GL-(1/P/2/3),CDM,진도중_CDM-0104_CDM-SMR-6GL-(1/P/2/3),MW,진도중,도초중-진도중-MW-000001,"","
"
240,도초중_MDM-0101-01_CTR-8312-11G-(1/2),CTR,도초중_MDM-0101-01_CTR-8312-11G-(1/2),MW,도초중,down,신도(목포)_MDM-0101-01_CTR-8312-11G-(1/2),CTR,신도(목포)_MDM-0101-01_CTR-8312-11G-(1/2),MW,신도R2,도초중-신도R2-MW-0001,"","
"
241,도초중_MDM-0101-02_CTR-8312-11G-(1/2),CTR,도초중_MDM-0101-02_CTR-8312-11G-(1/2),MW,도초중,down,대야도_MDM-0101-01_CTR-8312-11G-(1/2),CTR,대야도_MDM-0101-01_CTR-8312-11G-(1/2),MW,대야R1,도초중-대야R1-MW-001,"","
"
249,도초중_MDM-0101-04_CTR-8540-8G-(//1/2),CTR,도초중_MDM-0101-04_CTR-8540-8G-(//1/2),MW,도초중,down,우이도_MDM-0101-01_CTR-8540-8G-(//1/2),CTR,우이도_MDM-0101-01_CTR-8540-8G-(//1/2),MW,우이R1,도초중-우이R1-MW-85C2L1,"","
"
250,도초중_MDM-0101-05_CTR-8540-8G-(//1/2),CTR,도초중_MDM-0101-05_CTR-8540-8G-(//1/2),MW,도초중,down,서우이_MDM-0101-01_CTR-8540-8G-(//1/2),CTR,서우이_MDM-0101-01_CTR-8540-8G-(//1/2),MW,서우R1,도초중-서우R1-MW-85C1L1,"","
"
236,도초중_MDM-0106_ECLIPSE-INUe-11G-(1///2),ECLIPSE,도초중_MDM-0106_ECLIPSE-INUe-11G-(1///2),MW,도초중,down,장병도_MDM-0101_ECLIPSE-INUe-11G-(1///2),ECLIPSE,장병도_MDM-0101_ECLIPSE-INUe-11G-(1///2),MW,장병R1,도초중-장병R1-MW-0001,"","
"
248,도초중_MDM-0106-02_CTR-8540-8G-(//1/2),CTR,도초중_MDM-0106-02_CTR-8540-8G-(//1/2),MW,도초중,down,우이도_MDM-0101-02_CTR-8540-8G-(//1/2),CTR,우이도_MDM-0101-02_CTR-8540-8G-(//1/2),MW,우이R1,도초중-우이R1-MW-85C1V1,"","
"
252,도초중_MDM-0106-03_CTR-8540-11G-(//1/2),CTR,도초중_MDM-0106-03_CTR-8540-11G-(//1/2),MW,도초중,down,신도(목포)_MDM-0101-02_CTR-8540-11G-(//1/2),CTR,신도(목포)_MDM-0101-02_CTR-8540-11G-(//1/2),MW,신도R2,도초중-신도R2-MW-85C1H1,"","
"
227,도초중_SMR-0203_SMR9600-6GU-(P/1/2/3/4),SMR,도초중_SMR-0203_SMR9600-6GU-(P/1/2/3/4),MW,도초중,down,흑산도_SMR9-0204_SMR9600-6GU-(P/1/2/3/4),SMR,흑산도_SMR9-0204_SMR9600-6GU-(P/1/2/3/4),MW,흑산R1,도초중-흑산R1-MW-00000P,"","
"
244,도초중_통합형-0106-01_IP-20C-11G-(1/2),IP-20,도초중_통합형-0106-01_IP-20C-11G-(1/2),MW,도초중,down,하의기지국_통합형-0101-01_IP-20N-D-8G-(1/2/3/4/5/6),IP-20,하의기지국_통합형-0101-01_IP-20N-D-8G-(1/2/3/4/5/6),MW,하의R2,도초중-하의R2-MW-0001,"","
"
235,도초중_통합형-0110-01_IP-20N-8G-(1/2/3/4),IP-20,도초중_통합형-0110-01_IP-20N-8G-(1/2/3/4),MW,도초중,down,흑산도_톨합형-0301-01_IP-20N-8G-(1/2/3/4),IP-20,흑산도_톨합형-0301-01_IP-20N-8G-(1/2/3/4),MW,흑산R1,도초중-흑산R1-G1-20N,"","
"
242,도초중_통합형-0110-02_IP-20N-D-8G-(1/2),IP-20,도초중_통합형-0110-02_IP-20N-D-8G-(1/2),MW,도초중,down,흑산도_톨합형-0301-02_IP-20N-D-8G-(1/2),IP-20,흑산도_톨합형-0301-02_IP-20N-D-8G-(1/2),MW,흑산R1,도초중-흑산R1-MW-20N,"","
"
253,도초중_통합형-0202-01_IP-20N-11G-(1/2),IP-20,도초중_통합형-0202-01_IP-20N-11G-(1/2),MW,도초중,down,사치도_통합형-0101-01_IP-20N-11G-(1/2),IP-20,사치도_통합형-0101-01_IP-20N-11G-(1/2),MW,사치R1,도초중-사치R1-MW-20N1V1,"","
"
233,도초중_통합형-0204-01_IP-20N-8G-(1/2/3/4),IP-20,도초중_통합형-0204-01_IP-20N-8G-(1/2/3/4),MW,도초중,up,양을중_통합형-0507-01_IP-20N-8G-(1/2/3/4),IP-20,양을중_통합형-0507-01_IP-20N-8G-(1/2/3/4),MW,양을중,양을중-도초중-G1-20N,"","
"
234,도초중_통합형-0205-01_IP-20N-8G-(1/2/3/4),IP-20,도초중_통합형-0205-01_IP-20N-8G-(1/2/3/4),MW,도초중,up,양을중_통합형-0508-01_IP-20N-8G-(1/2/3/4),IP-20,양을중_통합형-0508-01_IP-20N-8G-(1/2/3/4),MW,양을중,양을중-도초중-G1-20N2,"","
"
237,도초중_통합형-0205-03_IP-20N-11G-(1/2/3/4/5/6),IP-20,도초중_통합형-0205-03_IP-20N-11G-(1/2/3/4/5/6),MW,도초중,up,안좌중_통합형-0201-03_IP-20N-11G-(1/2/3/4/5/6),IP-20,안좌중_통합형-0201-03_IP-20N-11G-(1/2/3/4/5/6),MW,안좌중,안좌중-도초중-MW-20N,"","
"
238,도초중_통합형-0206-01_IP-20C-11G-(1/2),IP-20,도초중_통합형-0206-01_IP-20C-11G-(1/2),MW,도초중,up,안좌중_통합형-0103-01_IP-20C-11G-(1/2),IP-20,안좌중_통합형-0103-01_IP-20C-11G-(1/2),MW,안좌중,안좌중-도초중-MW-#1,"","
"
239,도초중_통합형-0206-02_IP-20C-11G-(3/4),IP-20,도초중_통합형-0206-02_IP-20C-11G-(3/4),MW,도초중,up,안좌중_통합형-0103-02_IP-20C-11G-(3/4),IP-20,안좌중_통합형-0103-02_IP-20C-11G-(3/4),MW,안좌중,안좌중-도초중-MW-#2,"","
"
243,도초중_통합형-0206-03_IP-20N-8G-(1/2/3/4),IP-20,도초중_통합형-0206-03_IP-20N-8G-(1/2/3/4),MW,도초중,up,양을중_통합형-0509-01_IP-20N-8G-(1/2/3/4),IP-20,양을중_통합형-0509-01_IP-20N-8G-(1/2/3/4),MW,양을중,양을중-도초중-MW-MRMC,"","
"
246,도초중_통합형-0206-04_IP-20F-11G-(1/2),IP-20,도초중_통합형-0206-04_IP-20F-11G-(1/2),MW,도초중,down,옥도_통합형-0102-01_IP-20F-11G-(1/2),IP-20,옥도_통합형-0102-01_IP-20F-11G-(1/2),MW,옥도R1,도초중-옥도R1-MW-IP20F,"","
"
247,도초중_통합형-0207-01_IP-20N-11G-(1/2),IP-20,도초중_통합형-0207-01_IP-20N-11G-(1/2),MW,도초중,down,상수치_통합형-0101-01_IP-20N-11G-(1/2),IP-20,상수치_통합형-0101-01_IP-20N-11G-(1/2),MW,상수R2,도초중-상수R2-MW-20N_1,"","
"
251,도초중_통합형-0207-02_IP-20F-11G-(3/4),IP-20,도초중_통합형-0207-02_IP-20F-11G-(3/4),MW,도초중,down,옥도_통합형-0102-02_IP-20F-11G-(3/4),IP-20,옥도_통합형-0102-02_IP-20F-11G-(3/4),MW,옥도R1,도초중-옥도R1-MW-20F2V1,"","
"
51,도초중-MSPP-0306-05-02_도초중-10R-M001,MSPP,도초중-MSPP-0306-05-02_도초중-10R-M001,전송,도초중,down,비금R1-MSPP-0202-01-01_도초중-10R-M001,MSPP,비금R1-MSPP-0202-01-01_도초중-10R-M001,전송,비금R1,도초중-비금R1-D3-L003,"도초중-비금R1-FO-0001(4,5)","도초중-수항R1-FO-0002(007,008)|수항R1-죽림R2-FO-0003(001,002)|비금R1-죽림R2-FO-0002(001,002)"""
54,도초중-MSPP-0306-05-02_도초중-10R-M001,MSPP,도초중-MSPP-0306-05-02_도초중-10R-M001,전송,도초중,down,수항R1-MSPP-0104-01-01_도초중10RM001,MSPP,수항R1-MSPP-0104-01-01_도초중10RM001,전송,수항R1,도초중-수항R1-D3-L001,"도초중-수항R1-FO-0002(7,8)","도초중-비금R1-FO-0001(004,005)|비금R1-죽림R2-FO-0002(001,002)|수항R1-죽림R2-FO-0003(001,002)"""
53,도초중-MSPP-0306-05-02_도초중-10R-M001,MSPP,도초중-MSPP-0306-05-02_도초중-10R-M001,전송,도초중,down,죽림R2-MSPP-0202-02-02_도초중-10R-M001,MSPP,죽림R2-MSPP-0202-02-02_도초중-10R-M001,전송,죽림R2,도초중-죽림R2-S1-L001,"도초중-비금R1-FO-0001(4,5)|비금R1-죽림R2-FO-0002(1,2)","도초중-수항R1-FO-0002(007,008)|수항R1-죽림R2-FO-0003(001,002)"""
166,도초중-MSPP-0306-05-02_도초중-10R-M001,MSPP,도초중-MSPP-0306-05-02_도초중-10R-M001,전송,도초중,down,하의R2-MSPP-0103-07-07_하의1010,MSPP,하의R2-MSPP-0103-07-07_하의1010,전송,하의R2,도초중-하의R2-S1-0002,"","
"
55,도초중-PTS-0304-09-01,PTN,도초중-PTS-0304-09-01,전송,도초중,down,비금R1-PTS-0205-01-01,PTN,비금R1-PTS-0205-01-01,전송,비금R1,도초중-비금R1-G1-PW0001,"도초중-수항R1-FO-0002(25,26)|수항R1-죽림R2-FO-0001(11,12)|비금R1-죽림R2-FO-0003(67,68)","
"
471,독거도_통합형-0101-01_IP-20N-8G-(1/2/3/4),IP-20,독거도_통합형-0101-01_IP-20N-8G-(1/2/3/4),MW,독거R1,up,접도_통합형-0103-03_IP-20N-8G-(1/2/3/4),IP-20,접도_통합형-0103-03_IP-20N-8G-(1/2/3/4),MW,접도SR,접도SR-독거R1-MW-20N1V1,"","
"
490,독거도_통합형-0101-01_IP-20N-8G-(1/2/3/4),IP-20,독거도_통합형-0101-01_IP-20N-8G-(1/2/3/4),MW,독거R1,up,접도_통합형-0103-03_IP-20N-8G-(1/2/3/4),IP-20,접도_통합형-0103-03_IP-20N-8G-(1/2/3/4),MW,접도SR,접도SR-독거R1-MW-20N1V1,"","
"
472,동거차도_통합형-0102-01_IP-20N-11G-(1/2/3/4),IP-20,동거차도_통합형-0102-01_IP-20N-11G-(1/2/3/4),MW,동거R1,up,상조도_통합형-0301-01_IP-20N-11G-(1/2/3/4),IP-20,상조도_통합형-0301-01_IP-20N-11G-(1/2/3/4),MW,상조R1,동거R1-상조R1-MW-20N_C1,"","
"
491,동거차도_통합형-0102-01_IP-20N-11G-(1/2/3/4),IP-20,동거차도_통합형-0102-01_IP-20N-11G-(1/2/3/4),MW,동거R1,up,상조도_통합형-0301-01_IP-20N-11G-(1/2/3/4),IP-20,상조도_통합형-0301-01_IP-20N-11G-(1/2/3/4),MW,상조R1,동거R1-상조R1-MW-20N_C1,"","
"
57,동목포-MSPP-L-0404-01-01-#1,MSPP,동목포-MSPP-L-0404-01-01-#1,전송,동목포,down,압해R1-MSPP-L-0106-01-01_동목포10R-M001,MSPP,압해R1-MSPP-L-0106-01-01_동목포10R-M001,전송,압해R1,동목포-압해R1-10R-M001,"동목포-수연R1-FO-0001(27,28)|수연R1-압해R1-FO-0002(26,27)","동목포-하당-FO-0005(085,086)|무안-하당-FO-D004(125,126)|무안-망운R1-FO-0003(033,034)|망운R1-운남R1-FO-0002(013,014)|압해R1-운남R1-FO-0001(003,004)"""
65,동목포-MSPP-L-0404-01-01-#1,MSPP,동목포-MSPP-L-0404-01-01-#1,전송,동목포,up,하당-MSPP-L-0703-01-01-#3,MSPP,하당-MSPP-L-0703-01-01-#3,전송,하당,동목포-하당-10R-L001,"동목포-하당-FO-0001(19,20)","목포-하당-FO-0002(035,036)|동목포-목포-FO-0003(055,056)|동목포-양을중-FO-0003(013,014)|동목포-양을중-FO-0004(011,012)"""
67,동목포-MSPP-L-0603-01-01-#3,MSPP,동목포-MSPP-L-0603-01-01-#3,전송,동목포,up,하당-MSPP-L-0803-01-01-#o1,MSPP,하당-MSPP-L-0803-01-01-#o1,전송,하당,동목포-하당-10-L001,"동목포-하당-FO-0003(73,74)","동목포-하당-FO-0001(013,014)"""
63,동목포-ROADM-0908-02_DH-DongMokPo_A_SYS2,ROADM,동목포-ROADM-0908-02_DH-DongMokPo_A_SYS2,전송,동목포,down,완도-ROADM-0202-01_DH-WanDo_A_SYS1,ROADM,완도-ROADM-0202-01_DH-WanDo_A_SYS1,전송,완도,동목포-완도-S64-221123,"동목포-용포R1-FO-0001(3,4)|용포R1-일로R1-FO-0002(3,4)|일로R1-학산R2-FO-0001(43,44)|영암-학산R2-FO-0006(27,28)|영암-장흥-FO-D001(3,4)|강진-장흥-FO-D003(5,6)|강진-해남-FO-D003(13,14)|강진-해남-FO-D003(53,54)|강진-칠량R1-FO-0004(17,18)|수동R1-칠량R1-FO-0003(11,12)|마량R1-수동R1-FO-0004(13,14)|가교R1-마량R1-FO-0001(21,22)|가교R1-고금R1-FO-0002(43,44)|완도-고금R1-FO-0001(37,38)","
"
64,동목포-ROADM-0908-02_DH-DongMokPo_A_SYS2,ROADM,동목포-ROADM-0908-02_DH-DongMokPo_A_SYS2,전송,동목포,down,진도-ROADM-0606-01_DH-JinDo_A_SYS1,ROADM,진도-ROADM-0606-01_DH-JinDo_A_SYS1,전송,진도,동목포-진도-S64-221125,"동목포-용포R1-FO-0001(3,4)|용포R1-일로R1-FO-0002(3,4)|일로R1-학산R2-FO-0001(43,44)|영암-학산R2-FO-0006(27,28)|영암-장흥-FO-D001(3,4)|강진-장흥-FO-D003(5,6)|강진-해남-FO-D003(13,14)|진도-해남-FO-D004(3,4)","
"
83,동순천-ROADM-0502-10_DH-DongSunCheon_B_SYS1,ROADM,동순천-ROADM-0502-10_DH-DongSunCheon_B_SYS1,전송,동순천,up,북광주-ROADM-1732-12_DH-BukGwangJu_B_SYS6,ROADM,북광주-ROADM-1732-12_DH-BukGwangJu_B_SYS6,전송,북광주,동순천-북광주-S640-A1C180,"동순천-서광양-FO-D002(1,2)|구례-서광양-FO-D001(7,8)|곡성-구례-FO-D002(5,6)|곡성-광주중-FO-D001(3,4)|광주중-북광주-FO-0011(13,14)","
"
84,동전주-ROADM-0305-11_DH-DongJeonJu_B_SYS2,ROADM,동전주-ROADM-0305-11_DH-DongJeonJu_B_SYS2,전송,동전주,down,부안-ROADM-0106-10_DH-BuAn_B_SYS1,ROADM,부안-ROADM-0106-10_DH-BuAn_B_SYS1,전송,부안,동전주-부안-S64-B1A217,"동전주-봉동-FO-D001(13,14)|봉동-부송-FO-D001(13,14)|부송-익산-FO-0001(45,46)|김제-익산-FO-D001(51,52)|김제-부안-FO-D003(67,68)","
"
453,동화도_동화R2 CTR-8312_CTR-8312-8G-(1/2),CTR,동화도_동화R2 CTR-8312_CTR-8312-8G-(1/2),MW,동화R2,up,완도중_완도중:MDM-0501-01_CTR-8312-8G-(1/2),CTR,완도중_완도중:MDM-0501-01_CTR-8312-8G-(1/2),MW,완도중,완도중-동화R2-10-CTR#01,"","
"
154,마래중-MSPP-L-0605-02-02_서도향,MSPP,마래중-MSPP-L-0605-02-02_서도향,전송,마래중,down,서도R2-MSPP-0704-01-01,MSPP,서도R2-MSPP-0704-01-01,전송,서도R2,마래중-서도R2-S1-M001,"","
"
454,마삭도_마삭R1:MDM-0101-01_CTR-8540-11G-(//1/2),CTR,마삭도_마삭R1:MDM-0101-01_CTR-8540-11G-(//1/2),MW,마삭R1,up,노화중_노화R1:MDM-0302-02_CTR-8540-11G-(//1/2),CTR,노화중_노화R1:MDM-0302-02_CTR-8540-11G-(//1/2),MW,노화R1,노화R1-마삭R1-10-CTR1_1,"","
"
455,마안도_마안R1:0102-01_CTR-8540-11G-(//1/2),CTR,마안도_마안R1:0102-01_CTR-8540-11G-(//1/2),MW,마안R1,up,노화중_노화R1:0199_CTR-8540-11G-(//1/2),CTR,노화중_노화R1:0199_CTR-8540-11G-(//1/2),MW,노화R1,노화R1-마안R1-10-CTR001,"","
"
417,마진도_통합형-0101-01_IP-20N-8G-(1/2),IP-20,마진도_통합형-0101-01_IP-20N-8G-(1/2),MW,마진R1,up,안좌중_통합형-0202-01_IP-20N-8G-(1/2),IP-20,안좌중_통합형-0202-01_IP-20N-8G-(1/2),MW,안좌중,안좌중-마진R1-MW-20N1V1,"","
"
418,만재도_MDM-0101-01_CTR-8540-8G-(//1/2/3/4),CTR,만재도_MDM-0101-01_CTR-8540-8G-(//1/2/3/4),MW,만재R1,up,흑산도_톨합형-0311-01_IP-20N-8G-(1/2/3/4/5),IP-20,흑산도_톨합형-0311-01_IP-20N-8G-(1/2/3/4/5),MW,흑산R1,흑산R1-만재R1-MW-000001,"","
"
419,만재도_MDM-0101-01_CTR-8540-8G-(//1/2/3/4),CTR,만재도_MDM-0101-01_CTR-8540-8G-(//1/2/3/4),MW,만재R1,up,흑산도_톨합형-0312-01_IP-20N-8G-(1/2/3/4),IP-20,흑산도_톨합형-0312-01_IP-20N-8G-(1/2/3/4),MW,흑산R1,흑산R1-만재R1-MW-L1LA,"","
"
397,말도(군산)_(말도-군무)IP-20N_IP-20N-D-8G-(1/2/3/4),IP-20,말도(군산)_(말도-군무)IP-20N_IP-20N-D-8G-(1/2/3/4),MW,말도R1,up,군산무선국_(군무-말도)IP-20N_IP-20N-D-8G-(1/2/3/4),IP-20,군산무선국_(군무-말도)IP-20N_IP-20N-D-8G-(1/2/3/4),MW,무선국,말도R1-무선국-MW-C01,"","
"
398,말도(군산)_(말도-방축)CTR-8540_CTR-8540-11G-(//1/2),CTR,말도(군산)_(말도-방축)CTR-8540_CTR-8540-11G-(//1/2),MW,말도R1,up,방축도_(방축-말도)CTR-8540_CTR-8540-11G-(//1/2),CTR,방축도_(방축-말도)CTR-8540_CTR-8540-11G-(//1/2),MW,방축R1,말도R1-방축R1-MW-A01,"","
"
420,매화도_통합형-0104-01_IP-20N-8G-(1/2/3),IP-20,매화도_통합형-0104-01_IP-20N-8G-(1/2/3),MW,매화R2,up,송공_통합형-0105-01_IP-20N-11G-(1/2/3),IP-20,송공_통합형-0105-01_IP-20N-11G-(1/2/3),MW,송공R1,매화R2-송공R1-G1-20N,"","
"
421,매화도_통합형-0104-02_IP-20N-D-11G-(1/2),IP-20,매화도_통합형-0104-02_IP-20N-D-11G-(1/2),MW,매화R2,up,송공_Songong-Maehwa-20n-d_IP-20N-D-11G-(1/2),IP-20,송공_Songong-Maehwa-20n-d_IP-20N-D-11G-(1/2),MW,송공R1,매화R2-송공R1-MW-20N2H1,"","
"
399,명도_(명도-선유)CTR-8540_CTR-8540-11G-(//1/2),CTR,명도_(명도-선유)CTR-8540_CTR-8540-11G-(//1/2),MW,명도R2,up,선유도_(선유-명도)CTR-8540_CTR-8540-11G-(//1/2),CTR,선유도_(선유-명도)CTR-8540_CTR-8540-11G-(//1/2),MW,선유R1,명도R2-선유R1-MW-A01,"","
"
86,무안-MSPP-L-0604-02-02,MSPP,무안-MSPP-L-0604-02-02,전송,무안,down,부동R2-MSPP-L-0104-01-01,MSPP,부동R2-MSPP-L-0104-01-01,전송,부동R2,무안-부동R2-10R-L003,"무안-해제R1-FO-0002(7,8)|송전R2-해제R1-FO-0002(4,6)|대실R1-송전R2-FO-0001(27,28)|대실R1-지도R1-FO-0002(41,42)|부동R2-지도R1-FO-0001(9,10)","무안-청계R2-FO-0004(063,064)|망운R1-청계R2-FO-0001(021,022)|망운R1-해제R1-FO-0001(041,042)|지도R1-해제R1-FO-0003(003,004)|지도R1-JNKTFYEF-SF-0261(064)|지도R1-JNYE지도한전-SF-0264(001)|교동C1-교동C1-SF-0313(002)|교동C1-교동C1-SF-0314(011)|부동R2-부동R2-SF-0135(045,046)"""
56,무안-MSPP-L-0604-02-02,MSPP,무안-MSPP-L-0604-02-02,전송,무안,up,하당-MSPP-L-0705-01-01,MSPP,하당-MSPP-L-0705-01-01,전송,하당,무안-하당-S64-P001,"동목포-무안-FO-D002(25,26)|동목포-하당-FO-0006(1,2)","나주중-무안-FO-D003(011,012)|나주중-영암-FO-D003(005,006)|영암-학산R2-FO-0006(045,046)|대불-학산R2-FO-0004(027,028)|대불-하당-FO-0004(095,096)"""
401,방축도_(방축-군산)CTR-8540[1]_CTR-8540-8G-(//1/2),CTR,방축도_(방축-군산)CTR-8540[1]_CTR-8540-8G-(//1/2),MW,방축R1,up,선유도_Sunyoudo-Bangchukdo_CTR-8540-11G-(//1/2),CTR,선유도_Sunyoudo-Bangchukdo_CTR-8540-11G-(//1/2),MW,선유R1,방축R1-선유R1-MW-A02,"","
"
